"BN10 8FG",,None,,,,542255,101112,50.792127,0.016955
"BN10 8FH",,None,,,,542296,101096,50.791973,0.017530
"BN10 8FJ",,None,,,,542551,100671,50.788085,0.021009
"BN10 8FP",,None,,,,541693,102044,50.800635,0.009374
"BN10 8FQ",,None,,,,541680,102088,50.801033,0.009206
"BN10 8FR",,None,,,,542653,100892,50.790052,0.022513
"BN10 8FW",,None,,,,541700,101973,50.799995,0.009445
"BN10 8GA",,None,,,,542082,101028,50.791414,0.014469
"BN10 8GB",,None,,,,542158,101033,50.791441,0.015549
"BN10 8GF",,None,,,,541644,102030,50.800521,0.008673
"BN10 8GL",,None,,,,541726,101152,50.792616,0.009470
"BN10 8GN",,None,,,,541781,101233,50.793330,0.010281
"BN10 8HA",,None,,,,541535,101007,50.791359,0.006706
"BN10 8HB",,None,,,,541495,101019,50.791477,0.006143
"BN10 8HD",,None,,,,541537,101239,50.793444,0.006823
"BN10 8HE",,None,,,,541490,101168,50.792817,0.006130
"BN10 8HF",,None,,,,541492,101233,50.793401,0.006183
"BN10 8HG",,None,,,,541396,101051,50.791789,0.004752
"BN10 8HH",,None,,,,541386,101202,50.793148,0.004668
"BN10 8HJ",,None,,,,541351,101054,50.791827,0.004115
"BN10 8HL",,None,,,,541339,101261,50.793690,0.004024
"BN10 8HN",,None,,,,541280,101067,50.791955,0.003141
"BN10 8HP",,None,,,,541230,101254,50.793653,0.002476
"BN10 8HR",,None,,,,541210,101092,50.792197,0.002158
"BN10 8HS",,None,,,,541215,101354,50.794556,0.002302
"BN10 8HT",,None,,,,541133,101079,50.792104,0.001034
"BN10 8HU",,None,,,,541157,101280,50.793905,0.001451
"BN10 8HW",,None,,,,541217,100976,50.791158,0.002185
"BN10 8HX",,None,,,,541041,101137,50.792648,-0.000249
"BN10 8HY",,None,,,,541091,101305,50.794146,0.000525
"BN10 8HZ",,None,,,,541657,102574,50.805412,0.009039
"BN10 8JA",,None,,,,541020,101327,50.794361,-0.000474
"BN10 8JB",,None,,,,541003,101148,50.792756,-0.000783
"BN10 8JD",,None,,,,541754,102542,50.805101,0.010403
"BN10 8JE",,None,,,,541690,102616,50.805776,0.009552
"BN10 8JF",,None,,,,541768,102644,50.806014,0.010641
"BN10 8JG",,None,,,,541354,102694,50.806565,0.004788
"BN10 8JH",,None,,,,541340,100951,50.790898,0.003947
"BN10 8JJ",,None,,,,541198,100966,50.791073,0.001912
"BN10 8JL",,None,,,,541147,100971,50.791130,0.001191
"BN10 8JN",,None,,,,541112,100974,50.791160,0.000723
"BN10 8JP",,None,,,,541070,100984,50.791266,0.000104
"BN10 8JQ",,None,,,,541290,101384,50.794807,0.003377
"BN10 8JR",,None,,,,540991,100999,50.791420,-0.001011
"BN10 8JS",,None,,,,540914,101016,50.791591,-0.002096
"BN10 8JT",,None,,,,540898,101167,50.792952,-0.002265
"BN10 8JU",,None,,,,541058,100989,50.791314,-0.000064
"BN10 8JW",,None,,,,541455,101245,50.793518,0.005663
"BN10 8JX",,None,,,,541042,100990,50.791327,-0.000291
"BN10 8JY",,None,,,,541401,101257,50.793639,0.004902
"BN10 8JZ",,None,,,,541206,101301,50.794082,0.002154
"BN10 8LA",,None,,,,541063,100946,50.790926,-0.000010
"BN10 8LB",,None,,,,540970,100967,50.791137,-0.001321
"BN10 8LD",,None,,,,540893,100985,50.791318,-0.002405
"BN10 8LE",,None,,,,540825,100939,50.790921,-0.003387
"BN10 8LF",,None,,,,541283,101277,50.793847,0.003236
"BN10 8LG",,None,,,,540771,100924,50.790799,-0.004159
"BN10 8LH",,None,,,,540874,100857,50.790172,-0.002724
"BN10 8LJ",,None,,,,540929,100925,50.790770,-0.001918
"BN10 8LL",,None,,,,540959,100898,50.790520,-0.001503
"BN10 8LN",,None,,,,540992,100827,50.789874,-0.001062
"BN10 8LP",,None,,,,541032,100881,50.790349,-0.000474
"BN10 8LQ",,None,,,,541362,102337,50.803354,0.004764
"BN10 8LR",,None,,,,541111,100877,50.790289,0.000672
"BN10 8LS",,None,,,,541177,100748,50.789113,0.001558
"BN10 8LT",,None,,,,541169,100835,50.789897,0.001478
"BN10 8LU",,None,,,,541184,100880,50.790303,0.001680
"BN10 8LW",,None,,,,541487,101333,50.794295,0.006178
"BN10 8LX",,None,,,,541278,100818,50.789723,0.002989
"BN10 8LY",,None,,,,541315,100696,50.788618,0.003467
"BN10 8NA",,None,,,,541314,100808,50.789619,0.003524
"BN10 8NB",,None,,,,541422,100789,50.789422,0.005047
"BN10 8ND",,None,,,,541396,100672,50.788383,0.004606
"BN10 8NE",,None,,,,541425,100690,50.788537,0.005024
"BN10 8NF",,None,,,,540991,101520,50.796102,-0.000811
"BN10 8NG",,None,,,,541463,100785,50.789382,0.005599
"BN10 8NH",,None,,,,541494,100640,50.788066,0.006011
